CMDLINE /home/lfgalizar/.pyenv/versions/3.10.8/bin/python3.10 sorts.py
MEM 0.625000 1694456263.3964
MEM 20.718750 1694456263.4967
MEM 20.718750 1694456263.5970
MEM 20.968750 1694456263.6973
MEM 21.218750 1694456263.7975
MEM 21.468750 1694456263.8978
MEM 21.593750 1694456263.9981
MEM 21.843750 1694456264.0983
MEM 22.093750 1694456264.1986
MEM 22.343750 1694456264.2989
MEM 22.468750 1694456264.3991
MEM 22.718750 1694456264.4994
MEM 22.968750 1694456264.5997
MEM 23.218750 1694456264.7000
MEM 23.468750 1694456264.8002
MEM 23.718750 1694456264.9005
MEM 23.968750 1694456265.0008
MEM 24.093750 1694456265.1010
MEM 24.343750 1694456265.2014
MEM 24.593750 1694456265.3016
MEM 24.843750 1694456265.4019
MEM 24.968750 1694456265.5022
MEM 25.218750 1694456265.6025
MEM 25.468750 1694456265.7028
MEM 25.718750 1694456265.8031
MEM 25.843750 1694456265.9033
MEM 26.093750 1694456266.0036
MEM 26.343750 1694456266.1040
MEM 26.593750 1694456266.2043
MEM 26.718750 1694456266.3046
MEM 26.968750 1694456266.4049
MEM 27.218750 1694456266.5051
MEM 27.468750 1694456266.6054
MEM 27.593750 1694456266.7056
MEM 27.843750 1694456266.8060
MEM 28.218750 1694456266.9062
MEM 28.468750 1694456267.0065
MEM 28.593750 1694456267.1068
MEM 28.843750 1694456267.2071
MEM 29.218750 1694456267.3074
MEM 29.468750 1694456267.4076
MEM 29.718750 1694456267.5079
MEM 29.968750 1694456267.6081
MEM 30.093750 1694456267.7084
MEM 30.343750 1694456267.8087
MEM 30.593750 1694456267.9090
MEM 30.843750 1694456268.0093
MEM 30.968750 1694456268.1096
MEM 31.218750 1694456268.2099
MEM 31.468750 1694456268.3102
MEM 31.593750 1694456268.4105
FUNC __main__.quicksort_inplace 25.5938 1694456265.7860 25.5938 1694456265.7861 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7862 25.5938 1694456265.7863 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7865 25.5938 1694456265.7872 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7866 25.5938 1694456265.7867 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7867 25.5938 1694456265.7872 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7868 25.5938 1694456265.7869 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7870 25.5938 1694456265.7871 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7874 25.5938 1694456265.7909 2
FUNC __main__.quicksort_inplace 25.5938 1694456265.7875 25.5938 1694456265.7899 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7876 25.5938 1694456265.7877 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7878 25.5938 1694456265.7899 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7879 25.5938 1694456265.7889 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7879 25.5938 1694456265.7884 6
FUNC __main__.quicksort_inplace 25.5938 1694456265.7880 25.5938 1694456265.7881 7
FUNC __main__.quicksort_inplace 25.5938 1694456265.7882 25.5938 1694456265.7883 7
FUNC __main__.quicksort_inplace 25.5938 1694456265.7885 25.5938 1694456265.7889 6
FUNC __main__.quicksort_inplace 25.5938 1694456265.7885 25.5938 1694456265.7886 7
FUNC __main__.quicksort_inplace 25.5938 1694456265.7887 25.5938 1694456265.7888 7
FUNC __main__.quicksort_inplace 25.5938 1694456265.7890 25.5938 1694456265.7898 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7891 25.5938 1694456265.7892 6
FUNC __main__.quicksort_inplace 25.5938 1694456265.7893 25.5938 1694456265.7897 6
FUNC __main__.quicksort_inplace 25.5938 1694456265.7894 25.5938 1694456265.7895 7
FUNC __main__.quicksort_inplace 25.5938 1694456265.7895 25.5938 1694456265.7896 7
FUNC __main__.quicksort_inplace 25.5938 1694456265.7900 25.5938 1694456265.7908 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7901 25.5938 1694456265.7906 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7902 25.5938 1694456265.7903 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7904 25.5938 1694456265.7905 5
FUNC __main__.quicksort_inplace 25.5938 1694456265.7906 25.5938 1694456265.7907 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7910 25.5938 1694456265.7928 1
FUNC __main__.quicksort_inplace 25.5938 1694456265.7911 25.5938 1694456265.7919 2
FUNC __main__.quicksort_inplace 25.5938 1694456265.7912 25.5938 1694456265.7916 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7913 25.5938 1694456265.7914 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7915 25.5938 1694456265.7916 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7917 25.5938 1694456265.7918 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7920 25.5938 1694456265.7927 2
FUNC __main__.quicksort_inplace 25.5938 1694456265.7921 25.5938 1694456265.7921 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7922 25.5938 1694456265.7926 3
FUNC __main__.quicksort_inplace 25.5938 1694456265.7923 25.5938 1694456265.7924 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7925 25.5938 1694456265.7926 4
FUNC __main__.quicksort_inplace 25.5938 1694456265.7930 25.7188 1694456265.7984 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.7931 25.7188 1694456265.7953 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.7932 25.7188 1694456265.7940 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.7933 25.7188 1694456265.7934 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7934 25.7188 1694456265.7939 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7935 25.7188 1694456265.7936 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7937 25.7188 1694456265.7938 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7941 25.7188 1694456265.7952 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.7942 25.7188 1694456265.7943 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7944 25.7188 1694456265.7951 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7945 25.7188 1694456265.7949 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7945 25.7188 1694456265.7946 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7947 25.7188 1694456265.7948 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7950 25.7188 1694456265.7950 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7953 25.7188 1694456265.7984 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.7954 25.7188 1694456265.7981 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.7957 25.7188 1694456265.7975 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7958 25.7188 1694456265.7966 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7959 25.7188 1694456265.7960 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7961 25.7188 1694456265.7965 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7962 25.7188 1694456265.7963 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.7964 25.7188 1694456265.7964 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.7967 25.7188 1694456265.7974 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7968 25.7188 1694456265.7968 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7969 25.7188 1694456265.7973 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7970 25.7188 1694456265.7971 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.7972 25.7188 1694456265.7973 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.7976 25.7188 1694456265.7980 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7977 25.7188 1694456265.7978 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7978 25.7188 1694456265.7979 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7982 25.7188 1694456265.7983 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.7986 25.7188 1694456265.8105 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.7987 25.7188 1694456265.8014 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.7988 25.7188 1694456265.7999 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.7989 25.7188 1694456265.7989 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7990 25.7188 1694456265.7998 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.7991 25.7188 1694456265.7995 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7992 25.7188 1694456265.7993 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7994 25.7188 1694456265.7995 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.7996 25.7188 1694456265.7997 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.7999 25.7188 1694456265.8014 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8000 25.7188 1694456265.8001 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8002 25.7188 1694456265.8013 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8003 25.7188 1694456265.8010 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8004 25.7188 1694456265.8005 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8005 25.7188 1694456265.8010 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8006 25.7188 1694456265.8007 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8008 25.7188 1694456265.8009 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8011 25.7188 1694456265.8012 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8015 25.7188 1694456265.8104 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8016 25.7188 1694456265.8017 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8018 25.7188 1694456265.8103 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8019 25.7188 1694456265.8040 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8020 25.7188 1694456265.8021 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8021 25.7188 1694456265.8039 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8022 25.7188 1694456265.8023 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8024 25.7188 1694456265.8038 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8025 25.7188 1694456265.8026 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8027 25.7188 1694456265.8038 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8028 25.7188 1694456265.8035 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8028 25.7188 1694456265.8033 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8029 25.7188 1694456265.8030 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8031 25.7188 1694456265.8032 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8034 25.7188 1694456265.8034 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8036 25.7188 1694456265.8037 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8041 25.7188 1694456265.8103 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8042 25.7188 1694456265.8093 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8043 25.7188 1694456265.8060 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8044 25.7188 1694456265.8048 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8044 25.7188 1694456265.8045 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8046 25.7188 1694456265.8047 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8049 25.7188 1694456265.8059 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8049 25.7188 1694456265.8050 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8051 25.7188 1694456265.8059 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8052 25.7188 1694456265.8056 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8053 25.7188 1694456265.8054 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8055 25.7188 1694456265.8055 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8057 25.7188 1694456265.8058 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8061 25.7188 1694456265.8092 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8062 25.7188 1694456265.8073 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8063 25.7188 1694456265.8071 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8064 25.7188 1694456265.8068 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8065 25.7188 1694456265.8066 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8067 25.7188 1694456265.8068 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8069 25.7188 1694456265.8070 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8072 25.7188 1694456265.8072 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8074 25.7188 1694456265.8092 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8075 25.7188 1694456265.8079 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8076 25.7188 1694456265.8077 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8077 25.7188 1694456265.8078 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8080 25.7188 1694456265.8091 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8081 25.7188 1694456265.8088 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8082 25.7188 1694456265.8086 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8083 25.7188 1694456265.8083 10
FUNC __main__.quicksort_inplace 25.7188 1694456265.8084 25.7188 1694456265.8085 10
FUNC __main__.quicksort_inplace 25.7188 1694456265.8087 25.7188 1694456265.8088 9
FUNC __main__.quicksort_inplace 25.7188 1694456265.8089 25.7188 1694456265.8090 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8094 25.7188 1694456265.8102 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8095 25.7188 1694456265.8096 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8097 25.7188 1694456265.8101 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8098 25.7188 1694456265.8098 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8099 25.7188 1694456265.8100 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8106 25.7188 1694456265.8182 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.8107 25.7188 1694456265.8132 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8108 25.7188 1694456265.8116 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8109 25.7188 1694456265.8110 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8111 25.7188 1694456265.8115 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8111 25.7188 1694456265.8112 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8114 25.7188 1694456265.8114 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8117 25.7188 1694456265.8131 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8118 25.7188 1694456265.8129 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8119 25.7188 1694456265.8119 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8120 25.7188 1694456265.8128 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8121 25.7188 1694456265.8122 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8123 25.7188 1694456265.8127 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8124 25.7188 1694456265.8125 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8126 25.7188 1694456265.8126 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8130 25.7188 1694456265.8130 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8133 25.7188 1694456265.8181 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8134 25.7188 1694456265.8162 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8135 25.7188 1694456265.8139 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8136 25.7188 1694456265.8136 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8137 25.7188 1694456265.8138 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8140 25.7188 1694456265.8161 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8141 25.7188 1694456265.8145 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8142 25.7188 1694456265.8143 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8144 25.7188 1694456265.8144 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8146 25.7188 1694456265.8160 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8147 25.7188 1694456265.8154 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8148 25.7188 1694456265.8149 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8150 25.7188 1694456265.8154 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8150 25.7188 1694456265.8151 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8152 25.7188 1694456265.8153 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8155 25.7188 1694456265.8159 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8156 25.7188 1694456265.8157 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8158 25.7188 1694456265.8159 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8163 25.7188 1694456265.8180 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8163 25.7188 1694456265.8178 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8164 25.7188 1694456265.8175 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8165 25.7188 1694456265.8173 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8166 25.7188 1694456265.8167 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8168 25.7188 1694456265.8172 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8169 25.7188 1694456265.8170 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8171 25.7188 1694456265.8171 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8174 25.7188 1694456265.8175 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8176 25.7188 1694456265.8177 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8179 25.7188 1694456265.8179 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8183 25.7188 1694456265.8248 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.8184 25.7188 1694456265.8198 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8185 25.7188 1694456265.8189 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8186 25.7188 1694456265.8187 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8188 25.7188 1694456265.8188 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8190 25.7188 1694456265.8198 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8191 25.7188 1694456265.8192 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8193 25.7188 1694456265.8197 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8194 25.7188 1694456265.8194 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8195 25.7188 1694456265.8196 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8199 25.7188 1694456265.8248 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8200 25.7188 1694456265.8232 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8201 25.7188 1694456265.8219 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8202 25.7188 1694456265.8216 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8203 25.7188 1694456265.8204 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8205 25.7188 1694456265.8216 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8206 25.7188 1694456265.8213 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8207 25.7188 1694456265.8207 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8208 25.7188 1694456265.8212 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8209 25.7188 1694456265.8210 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8211 25.7188 1694456265.8212 8
FUNC __main__.quicksort_inplace 25.7188 1694456265.8214 25.7188 1694456265.8215 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8217 25.7188 1694456265.8218 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8220 25.7188 1694456265.8231 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8221 25.7188 1694456265.8228 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8222 25.7188 1694456265.8226 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8223 25.7188 1694456265.8224 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8225 25.7188 1694456265.8225 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8227 25.7188 1694456265.8228 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8229 25.7188 1694456265.8230 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8233 25.7188 1694456265.8247 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8233 25.7188 1694456265.8234 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8235 25.7188 1694456265.8246 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8236 25.7188 1694456265.8244 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8237 25.7188 1694456265.8241 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8238 25.7188 1694456265.8239 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8240 25.7188 1694456265.8241 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8242 25.7188 1694456265.8243 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8245 25.7188 1694456265.8245 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8249 25.7188 1694456265.8277 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.8250 25.7188 1694456265.8261 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8251 25.7188 1694456265.8252 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8253 25.7188 1694456265.8261 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8254 25.7188 1694456265.8258 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8255 25.7188 1694456265.8256 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8257 25.7188 1694456265.8257 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8259 25.7188 1694456265.8260 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8262 25.7188 1694456265.8277 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8263 25.7188 1694456265.8274 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8264 25.7188 1694456265.8272 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8265 25.7188 1694456265.8266 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8267 25.7188 1694456265.8271 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8268 25.7188 1694456265.8269 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8269 25.7188 1694456265.8270 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8273 25.7188 1694456265.8273 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8275 25.7188 1694456265.8276 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8278 25.7188 1694456265.8337 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.8279 25.7188 1694456265.8307 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8280 25.7188 1694456265.8295 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8281 25.7188 1694456265.8289 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8282 25.7188 1694456265.8283 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8284 25.7188 1694456265.8288 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8285 25.7188 1694456265.8286 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8286 25.7188 1694456265.8287 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8290 25.7188 1694456265.8294 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8291 25.7188 1694456265.8291 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8292 25.7188 1694456265.8293 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8295 25.7188 1694456265.8307 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8296 25.7188 1694456265.8300 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8297 25.7188 1694456265.8298 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8299 25.7188 1694456265.8300 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8301 25.7188 1694456265.8306 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8303 25.7188 1694456265.8303 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8304 25.7188 1694456265.8305 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8308 25.7188 1694456265.8336 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8309 25.7188 1694456265.8317 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8310 25.7188 1694456265.8311 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8312 25.7188 1694456265.8316 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8313 25.7188 1694456265.8314 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8314 25.7188 1694456265.8315 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8318 25.7188 1694456265.8335 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8319 25.7188 1694456265.8333 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8319 25.7188 1694456265.8320 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8321 25.7188 1694456265.8332 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8322 25.7188 1694456265.8330 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8323 25.7188 1694456265.8324 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8325 25.7188 1694456265.8329 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8326 25.7188 1694456265.8326 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8327 25.7188 1694456265.8328 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8330 25.7188 1694456265.8331 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8334 25.7188 1694456265.8334 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8338 25.7188 1694456265.8376 0
FUNC __main__.quicksort_inplace 25.7188 1694456265.8339 25.7188 1694456265.8364 1
FUNC __main__.quicksort_inplace 25.7188 1694456265.8340 25.7188 1694456265.8340 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8341 25.7188 1694456265.8363 2
FUNC __main__.quicksort_inplace 25.7188 1694456265.8343 25.7188 1694456265.8360 3
FUNC __main__.quicksort_inplace 25.7188 1694456265.8344 25.7188 1694456265.8355 4
FUNC __main__.quicksort_inplace 25.7188 1694456265.8345 25.7188 1694456265.8352 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8346 25.7188 1694456265.8350 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8347 25.7188 1694456265.8347 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8348 25.7188 1694456265.8349 7
FUNC __main__.quicksort_inplace 25.7188 1694456265.8351 25.7188 1694456265.8351 6
FUNC __main__.quicksort_inplace 25.7188 1694456265.8353 25.7188 1694456265.8354 5
FUNC __main__.quicksort_inplace 25.7188 1694456265.8355 25.7188 1694456265.8360 4
